Timestamp,EMG (mV),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Label (Gesture),PAM Pressure (kPa),Valve State (0/1),Airflow Rate (L/min),Muscle Contraction (%)
1738851460,331,-0.895310512,-0.804120808,9.261086839,0.269830499,0.43968504,-0.038888538,1,81.77958154,0,4.112840519,24.7103234
1738849637,749,-0.845682956,0.426066977,9.627045258,-0.341898784,0.452620628,0.335396217,1,35.89725452,1,0.520844104,15.95446801
1738849780,737,0.912788206,-0.868743148,9.175362047,0.381040632,0.335293012,-0.386611968,2,20.44176937,1,2.000746273,87.17835666
1738849849,805,0.127638539,0.907178963,9.037068461,0.076583267,-0.310632066,-0.188373043,1,85.23691428,0,2.291759121,21.92139874
1738850554,488,-0.855270976,-0.499998538,9.880998506,-0.481682361,0.265865473,0.38016627,3,76.54858751,0,2.918280213,97.58652558
1738851691,806,-0.883665694,0.792804934,9.740979498,-0.004678768,-0.444905084,-0.279084314,2,78.32057344,0,4.639350274,33.68957918
1738850264,691,0.243305621,0.886473293,9.275610094,-0.011767765,-0.304309019,0.069043776,0,81.70162773,1,2.058556975,18.21179157
1738852354,526,0.803597369,0.156651244,9.329884012,-0.476098824,0.18026049,0.33202147,3,25.92357214,0,2.061289409,78.96985071
1738852080,508,-0.90876939,0.145889636,9.465253131,-0.277884955,0.478125556,0.446032946,4,48.67725828,1,3.818755616,65.87077755
1738853305,730,0.428564576,0.172025447,9.446939604,-0.452601068,-0.262020963,-0.483927256,2,29.26952476,0,2.534980734,49.81957165
1738852874,604,0.995334535,0.050120043,9.768628621,-0.443022674,0.108805101,-0.271392938,2,89.04827407,0,1.510721703,55.53635509
1738852734,674,-0.671705057,0.119050293,9.033273252,-0.336781936,0.486128557,-0.155436264,4,69.86385015,0,2.535977823,71.92017783
1738853736,343,0.783521142,0.002630159,9.791813252,-0.253665073,0.024780438,-0.436064401,1,46.47184199,0,1.133856592,22.84547413
1738851168,641,-0.561852594,0.536379688,9.928371209,-0.387634307,0.218929249,0.368743631,1,25.08466802,1,1.293741439,99.63339161
1738852577,596,-0.436534751,0.137694113,9.744094845,-0.122131808,0.466106398,-0.076380323,2,44.87858574,1,2.742654977,97.47931621
1738850966,862,0.309822828,0.489072688,9.863100519,-0.453200431,0.388463028,-0.440049397,1,46.01466576,0,2.385164523,65.03256863
1738850316,483,0.534245084,0.618265421,9.507685527,-0.19461849,-0.459845316,0.128446469,1,78.36849427,0,4.616806555,19.95424509
1738850208,743,0.666384037,-0.18101931,9.804043682,0.289946223,0.492845408,-0.055795489,3,71.00459771,1,2.130772546,68.02282424
1738854350,690,-0.87587834,-0.590824453,9.967259234,-0.26015838,0.096506521,0.116267655,3,90.97701941,1,3.112647576,7.219840898
1738853402,667,-0.87773227,0.416260116,9.176981501,0.240783032,-0.177153206,-0.106408901,3,57.77719401,1,3.345189296,3.065250221
1738853706,321,0.415855661,0.912082365,9.307103934,0.119178805,0.134910318,-0.288241607,4,29.56753968,1,0.558925055,25.76828885
1738850021,968,-0.788166232,0.138292196,9.903777907,0.4532502,-0.037538704,0.499290994,4,77.05958298,0,3.485918174,46.26229567
1738849710,574,-0.260577378,0.522652655,9.82921532,0.429231292,-0.162281879,-0.397240492,1,80.86280389,1,1.301161851,86.82725054
1738850848,389,-0.203012595,0.410170194,9.478286842,-0.053847186,-0.128556317,-0.403818436,3,64.90217581,0,4.824816429,72.71690698
1738850050,761,-0.387936066,-0.915993187,9.232402277,0.424909152,0.358860069,-0.032638168,1,81.6773744,1,1.168982275,74.27065212
1738854293,815,-0.985396919,-0.953666034,9.138505425,0.261207833,0.325377386,0.239949109,1,59.50364771,1,2.365808557,42.54933344
1738852493,831,-0.553439403,-0.86354932,9.978463775,0.425150017,0.210771129,0.005453077,3,61.81862635,1,0.884073506,34.59349925
1738853009,447,-0.166204117,0.09358142,9.280137684,-0.028853874,-0.113784841,0.28746341,3,54.20328147,1,4.985934133,37.1038763
1738849926,310,0.204295311,0.649565135,9.442998721,0.304561158,0.040669727,0.248928391,1,22.03353014,1,2.759877546,98.76495637
1738849632,692,-0.916753721,0.920901266,9.393208082,-0.256771625,-0.112874655,0.139914659,2,28.63131416,0,3.179232578,4.010919141
1738851106,542,-0.984352563,0.69412059,9.802994557,-0.31656741,0.194551388,-0.373579138,0,22.51433485,0,0.801844148,86.70314961
1738851222,488,-0.835399002,0.68217185,9.438454308,-0.166729963,0.228242365,0.20872628,0,70.9128329,1,3.874822117,57.86754086
1738851684,407,0.926606075,0.612100813,9.135523191,0.068880571,-0.049194766,0.247788502,0,45.14847849,1,1.444575169,43.86154192
1738853992,699,0.612996083,-0.608931653,9.88288256,-0.087648033,0.275709813,0.382138709,2,60.68565529,0,4.541244302,72.52576604
1738850018,569,-0.672590914,0.922130692,9.872661176,0.207217107,-0.054850584,-0.221720832,0,92.60531791,1,1.423128382,48.66689414
1738849801,639,0.170538907,0.299682835,9.068387493,0.052095272,0.083412524,0.097292588,1,39.94337833,1,1.358094743,87.34232381
1738850484,962,0.761296486,-0.502756189,9.031143785,-0.306577799,0.496556837,0.104495273,2,52.83063384,0,0.664473505,90.0701864
1738850888,364,0.711474798,-0.830342373,9.519762097,0.344393343,0.076857702,0.009087334,2,80.44409108,1,2.624301253,42.17209269
1738854077,986,0.511379894,0.070042962,9.942346368,-0.279529626,0.089644427,-0.460264105,4,38.30385324,1,3.0417851,27.68277972
1738850891,880,-0.04553083,0.700906932,9.922438362,-0.282605319,-0.371453933,-0.432908816,1,26.15839279,0,0.795688877,59.23503286
1738850959,878,-0.284083378,-0.521811989,9.729273535,-0.450083308,0.442637258,-0.149393595,2,43.18011623,0,3.989874275,91.23633456
1738850643,579,0.053948538,-0.515809828,9.440931169,-0.49871319,0.142828091,0.436396031,1,32.89770298,0,2.539799756,21.0662189
1738853762,641,-0.768072429,0.986753648,9.047082854,-0.140469287,0.207604527,-0.176807057,3,94.37581219,1,2.859756212,62.29665836
1738850295,511,-0.583147389,0.94878406,9.139460139,0.287157009,0.123030558,0.211933241,1,84.64963037,0,2.483432361,63.15602201
1738851876,667,-0.994731799,-0.213051093,9.507305956,0.094387445,-0.152749164,-0.095037659,0,70.67230052,0,2.303433774,73.31130224
1738853154,312,0.188412626,0.098789615,9.125916315,0.044625918,-0.04360753,-0.132200347,3,89.71684722,0,3.018381491,13.15676851
1738851676,891,0.730103828,-0.770548234,9.320723541,-0.209960097,-0.244033473,0.138238025,3,84.29376615,0,1.198581107,71.58249647
1738851647,843,0.850052026,0.991730421,9.394066048,-0.464593271,-0.060274871,0.224601989,2,34.92560471,0,1.318676587,90.90325207
1738849793,310,-0.842497857,-0.991937417,9.473806959,0.060338884,0.042870275,-0.185094451,0,91.40471988,0,4.378035295,17.96831089
1738851904,605,0.782835853,0.667793707,9.794403606,0.424756801,0.18706989,0.145813704,4,63.14737935,1,4.75751958,23.75433249
1738850923,416,0.242714189,-0.944976646,9.642503182,0.012623161,-0.490825714,-0.250182055,1,84.59521241,1,2.179891923,97.1395094
1738850610,847,0.466361398,0.564283986,9.706993453,0.312772353,0.338355355,-0.181412898,1,91.68730399,0,1.718351029,18.09769527
1738854369,989,0.51512685,0.212895456,9.331110319,-0.110439877,-0.450603588,-0.043056398,4,45.440278,0,3.397997945,85.43850934
1738849752,982,0.504115253,-0.234438576,9.545755133,-0.086537292,0.010525077,-0.390539677,4,28.80415396,0,2.33930377,49.22778564
1738851833,516,-0.508342949,0.818279543,9.183726891,-0.326662984,-0.106275298,-0.203816587,0,38.234813,1,0.6142386,24.72310744
1738854302,533,0.079178512,-0.15621002,9.978724889,-0.344093911,0.222358895,0.070200912,2,54.16862309,1,1.202686688,87.07499013
1738851773,888,0.415311645,0.574758219,9.587815585,0.280509418,0.26899887,-0.414520562,2,85.44118127,1,3.72187503,44.5305255
1738854324,665,-0.993598844,-0.943926455,9.393037299,0.430674535,0.410556641,-0.136114245,3,88.85844666,1,3.465157739,51.48173539
1738852372,754,0.025671866,0.94006016,9.900408012,-0.139743727,-0.37413848,-0.254080256,1,20.55617044,1,0.621931966,35.92333694
1738852703,366,0.835067485,-0.717226446,9.838182623,-0.129071493,0.001618505,-0.27076721,4,60.85978421,1,1.498874729,59.29508514
1738853809,965,-0.847486248,0.455914505,9.226299672,0.07527257,0.488928458,-0.14919995,0,53.39288025,1,1.539836585,16.35238726
1738852660,672,-0.913448043,0.436134662,9.102294081,0.069347643,-0.378087984,-0.288193238,2,37.76862484,1,3.523517346,39.10815367
1738851526,723,-0.235683994,0.068420828,9.137293745,-0.30612294,0.175025465,0.406410227,2,29.58922939,1,0.58869742,96.94123223
1738850928,815,0.144577747,0.168975677,9.324628985,0.22981469,0.35016372,-0.373138747,4,47.00921371,0,0.968488619,25.81334327
1738853521,671,-0.403369092,0.948706275,9.354135913,-0.252351592,-0.207963381,0.36358224,2,95.43277631,0,4.099622384,65.67366645
1738853615,576,-0.950060469,0.3774082,9.126934459,-0.459778494,-0.229203734,-0.299608896,2,45.85623456,0,1.303450979,32.51900642
1738853998,549,0.599644329,0.826832138,9.316781967,-0.044921857,-0.371661566,0.166242758,2,61.50324974,0,3.437357485,77.34731257
1738853110,918,0.362184931,-0.869462791,9.477165188,0.064950701,0.035083539,0.202976259,2,76.24151671,1,1.571822515,13.08736607
1738850517,713,0.891935111,-0.048343635,9.205655259,-0.486823132,-0.000342597,-0.437253179,2,49.09036819,1,0.947486267,96.98210451
1738849732,928,-0.034820321,0.983947773,9.34787445,-0.32636148,-0.205292024,-0.073012029,1,97.74256662,0,1.594274859,45.37895414
1738853251,736,-0.267370658,0.083872621,9.817323196,-0.277137215,0.072652051,-0.327747452,4,96.9957836,1,3.750201193,23.60504633
1738853374,963,-0.612763049,-0.879448047,9.730623867,-0.008524723,-0.317367651,0.415763282,3,40.14258367,0,4.350634106,7.349674733
1738854431,371,0.515350478,0.591418828,9.892242175,-0.281942733,0.205527727,0.062228832,4,59.77988047,1,4.235989391,16.97579051
1738853452,318,0.869860462,-0.490271172,9.340956148,-0.269002995,0.378175074,0.485940523,4,44.07026479,0,2.287325883,51.97739486
1738854040,975,0.468442568,0.050697363,9.667609858,-0.277342374,0.03756913,-0.28191414,4,42.78723955,1,3.506383115,33.70031764
1738852791,455,-0.076316516,-0.737056453,9.518583583,0.260367308,-0.101275565,0.310251385,1,22.95095579,1,1.422429329,82.88833659
1738852527,671,-0.136591938,0.133373978,9.647730225,-0.377687518,-0.413454275,0.195039189,3,68.76514672,0,1.819164786,43.08875237
1738853133,303,0.560471139,0.128128888,9.522331502,-0.492358738,-0.242403726,0.037818347,0,60.21432186,1,4.533511183,24.87142726
1738852440,337,0.251759831,0.580509258,9.734464371,0.029501916,0.366110581,0.037905584,2,24.1183001,0,0.558508656,61.71449866
1738852128,735,-0.942208898,-0.888840612,9.606576896,0.047216969,-0.190489991,-0.329688209,0,42.29171714,0,0.884788389,70.67772169
1738850972,327,-0.475625613,-0.73693963,9.716903092,0.436818082,0.260596053,-0.007126215,1,92.66127088,0,1.435488148,16.70419079
1738853460,645,-0.865990788,0.248588397,9.877611344,0.1780191,-0.158593137,-0.484629238,4,39.16495125,0,0.619394917,16.76192163
1738854226,842,-0.211131507,-0.119677703,9.707804226,-0.450020851,-0.097968581,-0.108899051,2,31.59158977,1,1.316459458,3.667142693
1738854455,657,-0.80443894,-0.435142454,9.127360875,0.472698717,-0.346653962,-0.122482822,1,59.15622082,1,3.123687024,73.64020151
1738851413,685,0.908125398,-0.714629695,9.988178104,0.253736814,-0.439641886,-0.163008311,0,98.85203633,1,2.396410478,66.38045276
1738849561,855,0.397250394,0.054344841,9.898111031,-0.093630434,0.02119659,-0.468505647,4,39.36442172,0,4.5170227,47.46308757
1738852447,625,0.361167194,0.485412511,9.645180834,0.194565477,-0.23375412,-0.111783979,0,73.77084379,1,4.178496028,84.4170449
1738852400,780,-0.381482656,0.841336041,9.850938633,0.492832591,0.285535538,-0.304891298,4,80.92956923,0,2.038178083,80.5670153
1738853217,761,-0.105913457,-0.950692326,9.248766757,0.306981436,0.011012778,0.037571207,1,39.01100352,1,1.66740545,58.53543644
1738849697,696,-0.489710691,0.584514161,9.95038374,-0.396394196,0.076550087,-0.081586812,1,78.25730789,1,2.208615837,86.82712805
1738851657,640,-0.898499368,0.786299772,9.348182459,-0.224634504,0.176617391,-0.048640056,0,49.42265062,1,3.156327241,20.584121
1738852696,894,0.473980383,0.482997949,9.132402169,-0.073154016,0.10109163,-0.074057377,3,70.58446645,0,1.706286384,11.19196194
1738850394,398,-0.555611151,-0.536009335,9.917524471,0.093171163,-0.417363235,0.354271103,3,70.68237686,1,3.308670085,26.97496115
1738850681,914,0.313384194,0.948536512,9.845556269,0.08204498,0.465446172,-0.116835644,3,62.86197473,1,2.342352435,5.708685609
1738849704,757,0.864258277,0.530259511,9.041322615,0.217301258,-0.436014761,-0.409181736,3,27.2231816,0,2.984212314,53.1169528
1738853144,734,-0.279682851,-0.282102892,9.378789427,0.386732744,0.10641627,0.328740005,3,86.82419965,1,2.462569381,93.66056923
1738850605,944,-0.677058036,-0.159028733,9.572580847,-0.117983949,0.263091652,-0.474665454,3,45.6624052,0,1.825095918,3.934354067
1738851143,716,0.467239744,0.723701101,9.315606401,0.491894037,-0.01819266,0.146901698,1,34.92148083,1,4.768039881,12.2109914
1738852561,693,0.873811848,-0.899895603,9.906440007,0.026466346,-0.140437968,-0.480885564,1,23.26201132,0,3.936226074,45.21990283
1738851582,343,0.394372258,-0.073680354,9.175621812,-0.032703502,0.215833962,0.050452987,4,67.27143546,0,1.130509291,93.38750175
1738852971,343,-0.704228829,0.53861559,9.575488109,0.162963638,-0.021521719,0.429498933,4,74.20514895,1,4.408105892,31.6156105
1738851360,551,0.891672875,0.116271868,9.222392685,-0.134568273,0.057676236,0.310955821,1,21.32702631,0,2.693440392,50.72348087
1738852249,541,0.026326362,0.736947104,9.325811313,-0.038127835,-0.086936968,-0.047795218,2,60.96744466,0,4.525485021,4.157285905
1738852592,438,-0.070442782,0.699008158,9.977425163,-0.401897828,-0.281157617,0.214253695,0,38.11966202,0,4.099348652,14.8343201
1738850025,670,0.104871272,0.686989572,9.785310769,0.482072568,0.280244139,-0.040620717,3,71.61382323,0,2.41346077,98.6630123
1738852842,863,0.698404421,-0.334867268,9.610982193,-0.248423231,0.074239023,0.290808124,2,33.94931432,0,0.601111887,96.51186964
1738853627,742,0.640434936,-0.899760523,9.389656415,0.184181789,-0.129084668,0.48620084,0,75.27501905,0,1.709048117,0.493998093
1738853049,975,-0.010488361,0.511160537,9.123845543,-0.066408985,0.256777545,0.064283318,4,50.9388277,1,2.937353966,95.18117854
1738849832,652,-0.315282768,0.1494918,9.366606979,-0.186157161,-0.435601361,0.13682101,3,94.9383991,0,3.350651989,63.91199378
1738851294,631,0.424145924,0.611804478,9.993172138,-0.473208541,0.153197069,-0.443136522,2,31.00167553,0,1.660494584,86.79182945
1738854177,401,0.061323792,0.261800936,9.706477398,0.435609779,0.056482126,-0.458282245,2,47.28530808,1,1.127102333,45.47398556
1738852439,338,-0.19374216,0.049206073,9.518901767,0.491760319,-0.478127691,-0.243832581,1,29.0778817,1,4.257186066,51.55960286
1738851494,864,-0.152142548,-0.963738985,9.77988602,-0.365140278,0.231640782,-0.318343663,1,93.97548946,1,4.929809813,48.88465803
1738849653,668,-0.002744325,0.477267146,9.136281727,0.101078059,0.487260024,0.21304035,2,90.18714827,1,2.86560582,66.68642575
1738852357,347,-0.170103615,0.546134921,9.751745588,-0.312308678,0.199754571,-0.055369624,3,40.63533022,1,1.272556786,13.96512548
1738853123,870,0.546677079,0.199213948,9.632680546,-0.462698596,0.318616862,-0.108824328,2,72.79872368,1,1.725382969,2.997358987
1738853237,967,0.608415642,-0.498342532,9.606553952,0.018481193,-0.030520396,-0.219080863,0,85.37777602,1,0.582758044,30.79299416
1738853214,329,0.067734149,-0.968788081,9.876548302,-0.190466142,0.02350865,0.355321069,4,64.41606493,0,4.61434463,70.46807627
1738850083,776,0.812312033,0.722550996,9.45869428,-0.2552903,-0.224253708,-0.327365811,0,62.37204627,0,1.029879873,20.18534521
1738851439,553,-0.972737882,0.875137341,9.137680366,0.123066136,-0.483917936,0.254010268,2,39.34818327,1,3.09432414,67.34324333
1738850234,817,-0.162012894,0.439868007,9.459520497,-0.431678153,0.433409827,-0.196101088,3,27.44822142,0,1.733248493,96.99120461
1738853347,313,-0.276481162,-0.816446534,9.784222875,-0.158352892,0.120377854,-0.496639826,0,91.77726064,0,2.993801011,9.390071579
1738853497,917,-0.342968808,0.279167458,9.162703264,0.087522277,-0.108254064,-0.119251642,2,92.03344457,0,3.431391748,67.26021182
1738854219,530,0.49643362,-0.424514152,9.916561721,0.305595271,-0.181341875,-0.327959248,0,70.64811658,1,4.233838117,44.37502193
1738851571,588,-0.22513609,0.445615163,9.546108511,0.415347363,0.263377297,-0.222598092,4,47.12238328,1,1.428895723,86.81422544
1738850649,992,0.465704558,0.510031113,9.793561347,-0.452313304,0.005635807,0.228975248,2,47.93676597,0,0.549481229,17.71497894
1738850382,461,0.837079969,0.199738379,9.084415116,0.011132192,-0.387356224,-0.064551086,0,78.07645431,1,1.115985335,69.26259522
1738852358,641,0.358513858,0.728872911,9.482530672,-0.340422421,-0.141862722,-0.433116677,0,91.7688208,0,4.550083888,83.81152896
1738853382,672,0.304724566,-0.816409988,9.411210382,0.2044662,0.161661984,0.108406111,4,90.96691394,0,4.432505349,94.46142195
1738853934,392,-0.901037608,-0.463654519,9.093713128,-0.447673342,-0.40707141,-0.314887859,0,82.39004367,0,3.18835896,68.32480283
1738853444,984,0.57084685,0.996065296,9.259498908,-0.463027518,-0.170094694,-0.361075775,1,71.36253169,0,3.202325872,49.7174764
1738850317,446,-0.864968406,-0.689099786,9.510574767,-0.368834192,-0.389255943,-0.302549083,4,26.7311972,1,3.492665035,61.78472402
1738852320,473,-0.336449294,0.421312955,9.023277646,0.348766794,0.207131884,-0.136800194,0,32.93029713,1,1.289170754,86.89049845
1738853881,833,-0.134847522,0.910345366,9.602646468,0.160591713,0.07183983,0.079990442,0,91.88433508,1,4.614853757,57.06097466
